Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
\fsh-generated\resources\ImplementationGuide-fhir.hlf.hosp.json	19849	-	0	0	0	0	0	1	7	166	0	0	0	0	0	0	0	2	0	0	261	229	0	0	0	7	0	1
fsh-generated/resources/CodeSystem-CSCodigoDNI.json	3053	35	1	0	8	1	0	0	2	29	0	0	0	0	0	0	0	0	0	0	53	2612	0	0	0	1	0	1
fsh-generated/resources/CodeSystem-CSComplejidadCama.json	1283	13	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	24	136	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSEspecialidadMedica.json	9562	42	1	0	0	0	0	0	2	32	0	0	0	0	0	0	0	0	0	0	89	201	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-CSEstadoCivil.json	1416	15	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	36	133	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSIdentidadGenero.json	2144	16	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	128	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSMotivoSolicitudHosp.json	1390	10	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	22	91	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSOcupaciones.json	1915	13	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	33	106	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSOcupacionesDet.json	45104	235	1	0	0	0	0	0	6	282	0	0	1	0	0	0	0	2	0	0	555	369	0	0	0	19	0	1
fsh-generated/resources/CodeSystem-CSPrecaucionesHospitalizacion.json	1243	7	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	43	229	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSPrevision.json	1217	9	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	23	121	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSPuebloIndigena.json	1618	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	28	106	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSReligion.json	1446	9	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	29	110	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-CSSexoBiologico.json	1658	5	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	28	110	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSUCursoAprobado.json	1373	7	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	25	110	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-CSUNivelAprob.json	1344	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	155	0	0	0	1	0	0
fsh-generated/resources/Observation-EjNivEduca.json	679	8	1	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	28	121	0	0	1	0	0	0
fsh-generated/resources/Observation-EjOcupacion.json	722	5	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	24	59	0	0	0	0	0	0
fsh-generated/resources/Observation-EjPesoRecienNacido.json	568	5	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	1	24	53	0	0	0	0	0	0
